Date,ETH_Close,SPY_Close,DXY_Close,GOLD_Close
2014-11-19,,169.0182342529297,19.464832305908203,113.68000030517578
2014-11-20,,169.3147735595703,19.43977165222168,114.86000061035156
2014-11-21,,170.22067260742188,19.598499298095703,115.38999938964844
2014-11-24,,170.69834899902344,19.548372268676758,115.11000061035156
2014-11-25,,170.5748748779297,19.506603240966797,115.37999725341797
2014-11-26,,171.01132202148438,19.44812774658203,115.16000366210938
2014-11-28,,170.64903259277344,19.606849670410156,112.11000061035156
2014-12-01,,169.46299743652344,19.514957427978516,116.58000183105469
2014-12-02,,170.55838012695312,19.673683166503906,115.13999938964844
2014-12-03,,171.21722412109375,19.732160568237305,116.33000183105469
2014-12-04,,171.02783203125,19.6569766998291,115.87999725341797
2014-12-05,,171.3078155517578,19.80734634399414,114.43000030517578
2014-12-08,,170.16305541992188,19.76557731628418,115.77999877929688
2014-12-09,,170.0477294921875,19.673683166503906,118.19000244140625
2014-12-10,,167.32164001464844,19.565078735351562,117.95999908447266
2014-12-11,,168.16993713378906,19.640268325805664,117.69000244140625
2014-12-12,,165.45211791992188,19.573436737060547,117.41000366210938
2014-12-15,,164.3155059814453,19.615205764770508,114.38999938964844
2014-12-16,,162.997802734375,19.473186492919922,114.94999694824219
2014-12-17,,166.19329833984375,19.7154541015625,114.2699966430664
2014-12-18,,170.30303955078125,19.7739315032959,115.1500015258789
2014-12-19,,171.02767944335938,19.857471466064453,114.7699966430664
2014-12-22,,171.8144073486328,19.87417984008789,112.55000305175781
2014-12-23,,172.04629516601562,19.974428176879883,112.73999786376953
2014-12-24,,172.06283569335938,19.949363708496094,112.7699966430664
2014-12-26,,172.61770629882812,19.957719802856445,114.83000183105469
2014-12-29,,172.849609375,20.007844924926758,113.66999816894531
2014-12-30,,171.92205810546875,19.957719802856445,115.19999694824219
2014-12-31,,170.21609497070312,20.024553298950195,113.58000183105469
2015-01-02,,170.12496948242188,20.216693878173828,114.08000183105469
2015-01-05,,167.05262756347656,20.258464813232422,115.80000305175781
2015-01-06,,165.47915649414062,20.30023193359375,117.12000274658203
2015-01-07,,167.5411834716797,20.37541961669922,116.43000030517578
2015-01-08,,170.51425170898438,20.458959579467773,115.94000244140625
2015-01-09,,169.14779663085938,20.3670654296875,117.26000213623047
2015-01-12,,167.82273864746094,20.3670654296875,118.55999755859375
2015-01-13,,167.3507080078125,20.425546646118164,118.16000366210938
2015-01-14,,166.34042358398438,20.383773803710938,117.97000122070312
2015-01-15,,164.81666564941406,20.45060920715332,120.94000244140625
2015-01-16,,166.97808837890625,20.542499542236328,122.5199966430664
2015-01-20,,167.33419799804688,20.626041412353516,124.19999694824219
2015-01-21,,168.17886352539062,20.56756591796875,124.2300033569336
2015-01-22,,170.6798553466797,20.876663208007812,125.2300033569336
2015-01-23,,169.74400329589844,21.060447692871094,124.2300033569336
2015-01-26,,170.1415557861328,21.02703285217285,122.98999786376953
2015-01-27,,167.89732360839844,20.8265380859375,124.4000015258789
2015-01-28,,165.74411010742188,20.95184898376465,123.41999816894531
2015-01-29,,167.2761993408203,20.968555450439453,120.76000213623047
2015-01-30,,165.17269897460938,20.99361801147461,123.44999694824219
2015-02-02,,167.21826171875,20.95184898376465,122.41999816894531
2015-02-03,,169.63638305664062,20.70958137512207,121.05000305175781
2015-02-04,,168.99046325683594,20.83489227294922,121.58000183105469
2015-02-05,,170.69642639160156,20.684518814086914,121.79000091552734
2015-02-06,,170.22438049316406,20.935138702392578,118.63999938964844
2015-02-09,,169.4625244140625,20.918432235717773,119.16999816894531
2015-02-10,,171.267822265625,20.94348907470703,118.47000122070312
2015-02-11,,171.36724853515625,21.018678665161133,117.06999969482422
2015-02-12,,173.01519775390625,20.81818199157715,117.33999633789062
2015-02-13,,173.72743225097656,20.80982780456543,117.9800033569336
2015-02-17,,174.00067138671875,20.784765243530273,116.01000213623047
2015-02-18,,174.01730346679688,20.793121337890625,116.33999633789062
2015-02-19,,173.8930206298828,20.86830711364746,115.94000244140625
2015-02-20,,174.9364776611328,20.85159683227539,115.27999877929688
2015-02-23,,174.9116973876953,20.910078048706055,115.43000030517578
2015-02-24,,175.40855407714844,20.86830711364746,115.26000213623047
2015-02-25,,175.25949096679688,20.8265380859375,115.69999694824219
2015-02-26,,175.05245971679688,21.04374122619629,116.06999969482422
2015-02-27,,174.45620727539062,21.052095413208008,116.16000366210938
2015-03-02,,175.5576171875,21.09386444091797,115.68000030517578
2015-03-03,,174.83712768554688,21.08551025390625,115.47000122070312
2015-03-04,,174.10008239746094,21.194114685058594,115.11000061035156
2015-03-05,,174.29052734375,21.294361114501953,115.0
2015-03-06,,171.8392333984375,21.55333709716797,111.86000061035156
2015-03-09,,172.55145263671875,21.55333709716797,111.97000122070312
2015-03-10,,169.75230407714844,21.778894424438477,111.41999816894531
2015-03-11,,169.3548126220703,22.02115821838379,110.75
2015-03-12,,171.5079803466797,21.90420150756836,110.72000122070312
2015-03-13,,170.4562530517578,22.1297607421875,110.87999725341797
2015-03-16,,172.73365783691406,21.962682723999023,110.80999755859375
2015-03-17,,172.22023010253906,21.971033096313477,110.20999908447266
2015-03-18,,174.29052734375,21.53662872314453,112.37000274658203
2015-03-19,,173.49551391601562,21.86243438720703,112.29000091552734
2015-03-20,,175.02696228027344,21.570043563842773,113.56999969482422
2015-03-23,,174.6859130859375,21.336130142211914,114.29000091552734
2015-03-24,,173.704345703125,21.402963638305664,114.56999969482422
2015-03-25,,171.1588592529297,21.344484329223633,114.7300033569336
2015-03-26,,170.75132751464844,21.41967010498047,115.4800033569336
2015-03-27,,171.14227294921875,21.43638038635254,115.05999755859375
2015-03-30,,173.23020935058594,21.603458404541016,113.75
2015-03-31,,171.71620178222656,21.636873245239258,113.66000366210938
2015-04-01,,171.10899353027344,21.64522933959961,115.5999984741211
2015-04-02,,171.7245635986328,21.4781494140625,115.27999877929688
2015-04-06,,172.88082885742188,21.31106948852539,116.69000244140625
2015-04-07,,172.4232635498047,21.55333709716797,116.11000061035156
2015-04-08,,173.00559997558594,21.58675193786621,115.47000122070312
2015-04-09,,173.7709197998047,21.81231117248535,114.66999816894531
2015-04-10,,174.71917724609375,21.86243438720703,115.97000122070312
2015-04-13,,173.92892456054688,21.895849227905273,115.13999938964844
2015-04-14,,174.26168823242188,21.728771209716797,114.44000244140625
2015-04-15,,175.04359436035156,21.628520965576172,115.43000030517578
2015-04-16,,174.9936981201172,21.461441040039062,115.02999877929688
2015-04-17,,172.98065185546875,21.41131591796875,115.5999984741211
2015-04-20,,174.5611114501953,21.53662872314453,114.72000122070312
2015-04-21,,174.35316467285156,21.561687469482422,115.37999725341797
2015-04-22,,175.2099609375,21.561687469482422,113.83000183105469
2015-04-23,,175.65084838867188,21.402963638305664,114.66000366210938
2015-04-24,,176.05845642089844,21.31942367553711,113.05000305175781
2015-04-27,,175.32644653320312,21.252592086791992,115.33000183105469
2015-04-28,,175.88380432128906,21.118927001953125,116.33000183105469
2015-04-29,,175.1600799560547,20.935138702392578,115.51000213623047
2015-04-30,,173.40489196777344,20.80982780456543,113.47000122070312
2015-05-01,,175.28482055664062,20.910078048706055,113.08000183105469
2015-05-04,,175.783935546875,20.968555450439453,114.0999984741211
2015-05-05,,173.7709197998047,20.910078048706055,114.41999816894531
2015-05-06,,173.05551147460938,20.676164627075195,114.36000061035156
2015-05-07,,173.7459259033203,20.784765243530273,113.41999816894531
2015-05-08,,176.03346252441406,20.80982780456543,113.97000122070312
2015-05-11,,175.1933135986328,20.876663208007812,113.52999877929688
2015-05-12,,174.66925048828125,20.759706497192383,114.5
2015-05-13,,174.70257568359375,20.575916290283203,116.55000305175781
2015-05-14,,176.52426147460938,20.509082794189453,117.18000030517578
2015-05-15,,176.71559143066406,20.47566795349121,117.52999877929688
2015-05-18,,177.2645721435547,20.676164627075195,117.5199966430664
2015-05-19,,177.2063446044922,20.918432235717773,115.88999938964844
2015-05-20,,177.0815887451172,20.960201263427734,116.08000183105469
2015-05-21,,177.59732055664062,20.92678451538086,115.69000244140625
2015-05-22,,177.17312622070312,21.118927001953125,115.5999984741211
2015-05-26,,175.2681121826172,21.352840423583984,113.91000366210938
2015-05-27,,176.93186950683594,21.36119270324707,113.88999938964844
2015-05-28,,176.73223876953125,21.302717208862305,114.0199966430664
2015-05-29,,175.6342010498047,21.269298553466797,114.0999984741211
2015-06-01,,175.9918975830078,21.394609451293945,114.0
2015-06-02,,175.81719970703125,21.068801879882812,114.45999908447266
2015-06-03,,176.28298950195312,20.92678451538086,113.63999938964844
2015-06-04,,174.7940673828125,20.95184898376465,112.83999633789062
2015-06-05,,174.49459838867188,21.135635375976562,112.23999786376953
2015-06-08,,173.42153930664062,20.893367767333984,112.56999969482422
2015-06-09,,173.39654541015625,20.86830711364746,112.81999969482422
2015-06-10,,175.47618103027344,20.75135040283203,113.77999877929688
2015-06-11,,176.0418243408203,20.80982780456543,113.26000213623047
2015-06-12,,174.69419860839844,20.793121337890625,113.2300033569336
2015-06-15,,173.945556640625,20.77641487121582,113.7300033569336
2015-06-16,,174.8938446044922,20.81818199157715,113.31999969482422
2015-06-17,,175.17666625976562,20.6343936920166,113.8499984741211
2015-06-18,,176.99842834472656,20.56756591796875,115.31999969482422
2015-06-19,,176.2126922607422,20.617685317993164,115.12000274658203
2015-06-22,,177.11546325683594,20.659454345703125,113.63999938964844
2015-06-23,,177.24082946777344,20.901721954345703,112.88999938964844
2015-06-24,,175.95355224609375,20.85995101928711,112.58999633789062
2015-06-25,,175.4185791015625,20.8265380859375,112.44000244140625
2015-06-26,,175.3851776123047,20.885013580322266,112.55999755859375
2015-06-29,,171.70726013183594,20.76805877685547,113.06999969482422
2015-06-30,,172.06668090820312,20.910078048706055,112.37000274658203
2015-07-01,,173.44589233398438,21.07715606689453,111.9800033569336
2015-07-02,,173.28707885742188,21.02703285217285,111.76000213623047
2015-07-06,,172.79388427734375,21.068801879882812,112.05999755859375
2015-07-07,,173.8805694580078,21.135635375976562,110.76000213623047
2015-07-08,,170.9633331298828,21.052095413208008,111.08999633789062
2015-07-09,,171.27264404296875,21.118927001953125,111.36000061035156
2015-07-10,,173.42919921875,20.968555450439453,111.48999786376953
2015-07-13,,175.34339904785156,21.177404403686523,110.98999786376953
2015-07-14,,176.10397338867188,21.14398765563965,110.73999786376953
2015-07-15,,176.04550170898438,21.235881805419922,110.16000366210938
2015-07-16,,177.45816040039062,21.352840423583984,109.76000213623047
2015-07-17,,177.6085968017578,21.402963638305664,108.6500015258789
2015-07-20,,177.70054626464844,21.41131591796875,105.69999694824219
2015-07-21,,176.99844360351562,21.26094627380371,105.37000274658203
2015-07-22,,176.68077087402344,21.31106948852539,104.80000305175781
2015-07-23,,175.68605041503906,21.227527618408203,104.33000183105469
2015-07-24,,173.8638458251953,21.26094627380371,105.3499984741211
2015-07-27,,172.85243225097656,21.09386444091797,104.86000061035156
2015-07-28,,174.97561645507812,21.110572814941406,105.0199966430664
2015-07-29,,176.1792755126953,21.227527618408203,105.16999816894531
2015-07-30,,176.2210693359375,21.31106948852539,104.2699966430664
2015-07-31,,175.95355224609375,21.244237899780273,104.93000030517578
2015-08-03,,175.36009216308594,21.294361114501953,104.0999984741211
2015-08-04,,175.01734924316406,21.402963638305664,104.30999755859375
2015-08-05,,175.59408569335938,21.394609451293945,103.93000030517578
2015-08-06,,174.1564483642578,21.352840423583984,104.38999938964844
2015-08-07,,173.82203674316406,21.31942367553711,104.6500015258789
2015-08-10,,176.01205444335938,21.219173431396484,105.72000122070312
2015-08-11,,174.4238739013672,21.219173431396484,106.26000213623047
2015-08-12,,174.63287353515625,20.99361801147461,107.75
2015-08-13,,174.41551208496094,21.02703285217285,106.86000061035156
2015-08-14,,175.05081176757812,21.08551025390625,106.8499984741211
2015-08-17,,176.02880859375,21.118927001953125,107.12999725341797
2015-08-18,,175.51893615722656,21.169052124023438,107.11000061035156
2015-08-19,,174.1313018798828,21.03538703918457,108.55000305175781
2015-08-20,,170.4952392578125,20.918432235717773,110.44000244140625
2015-08-21,,165.36285400390625,20.717933654785156,111.12999725341797
2015-08-24,,158.3999786376953,20.37541961669922,110.52999877929688
2015-08-25,,156.5359649658203,20.517436981201172,109.16000366210938
2015-08-26,,162.5459747314453,20.76805877685547,107.66999816894531
2015-08-27,,166.56654357910156,20.901721954345703,107.7300033569336
2015-08-28,,166.57493591308594,20.968555450439453,108.69999694824219
2015-08-31,,165.2291717529297,20.935138702392578,108.81999969482422
2015-09-01,,160.29751586914062,20.80982780456543,109.19999694824219
2015-09-02,,163.34005737304688,20.918432235717773,108.62000274658203
2015-09-03,,163.4571075439453,21.018678665161133,107.83999633789062
2015-09-04,,160.98289489746094,20.99361801147461,107.48999786376953
2015-09-08,,165.0285186767578,20.918432235717773,107.5199966430664
2015-09-09,,162.82179260253906,20.918432235717773,106.12999725341797
2015-09-10,,163.70779418945312,20.83489227294922,106.37999725341797
2015-09-11,,164.45181274414062,20.74299430847168,106.16000366210938
2015-09-14,,163.84161376953125,20.75135040283203,106.22000122070312
2015-09-15,,165.88949584960938,20.83489227294922,105.9000015258789
2015-09-16,,167.32723999023438,20.77641487121582,107.30999755859375
2015-09-17,,166.9510955810547,20.559207916259766,108.41000366210938
2015-09-18,,164.22283935546875,20.76805877685547,109.20999908447266
2015-09-21,,165.07151794433594,20.893367767333984,108.52999877929688
2015-09-22,,162.92892456054688,20.985261917114258,107.79000091552734
2015-09-23,,162.6684112548828,20.985261917114258,108.22000122070312
2015-09-24,,162.08023071289062,20.918432235717773,110.48999786376953
2015-09-25,,162.03826904296875,20.95184898376465,109.80999755859375
2015-09-28,,157.97154235839844,20.92678451538086,108.41999816894531
2015-09-29,,158.06399536132812,20.893367767333984,107.9800033569336
2015-09-30,,161.01316833496094,20.968555450439453,106.86000061035156
2015-10-01,,161.43331909179688,20.960201263427734,106.7300033569336
2015-10-02,,163.84475708007812,20.910078048706055,108.98999786376953
2015-10-05,,166.7603302001953,20.918432235717773,108.7699966430664
2015-10-06,,166.18896484375,20.77641487121582,109.86000061035156
2015-10-07,,167.55014038085938,20.80147361755371,109.69999694824219
2015-10-08,,169.0626678466797,20.75135040283203,109.13999938964844
2015-10-09,,169.16339111328125,20.651105880737305,110.87000274658203
2015-10-12,,169.3230743408203,20.6343936920166,111.30999755859375
2015-10-13,,168.2559356689453,20.600976943969727,111.86000061035156
2015-10-14,,167.44932556152344,20.425546646118164,113.80999755859375
2015-10-15,,170.0204315185547,20.559207916259766,113.29000091552734
2015-10-16,,170.79344177246094,20.59262466430664,112.48999786376953
2015-10-19,,170.8774871826172,20.651105880737305,112.0199966430664
2015-10-20,,170.65899658203125,20.6343936920166,112.7300033569336
2015-10-21,,169.600341796875,20.659454345703125,111.7300033569336
2015-10-22,,172.4654998779297,20.960201263427734,111.69000244140625
2015-10-23,,174.35606384277344,21.135635375976562,111.5
2015-10-26,,173.927490234375,21.068801879882812,111.43000030517578
2015-10-27,,173.59141540527344,21.08551025390625,111.68000030517578
2015-10-28,,175.56594848632812,21.26094627380371,110.77999877929688
2015-10-29,,175.465087890625,21.169052124023438,109.72000122070312
2015-10-30,,174.70892333984375,21.09386444091797,109.30000305175781
2015-11-02,,176.77586364746094,21.07715606689453,108.58999633789062
2015-11-03,,177.28836059570312,21.135635375976562,106.9800033569336
2015-11-04,,176.75062561035156,21.31106948852539,105.97000122070312
2015-11-05,,176.57421875,21.327775955200195,105.63999938964844
2015-11-06,,176.4818115234375,21.578397750854492,104.0999984741211
2015-11-09,,174.83493041992188,21.53662872314453,104.4000015258789
2015-11-10,,175.23829650878906,21.595102310180664,104.18000030517578
2015-11-11,,174.54928588867188,21.53662872314453,103.83000183105469
2015-11-12,,172.11257934570312,21.444732666015625,103.8499984741211
2015-11-13,,170.18006896972656,21.51991844177246,103.55999755859375
2015-11-16,,172.76795959472656,21.636873245239258,103.70999908447266
2015-11-17,,172.64199829101562,21.670289993286133,102.33999633789062
2015-11-18,,175.38108825683594,21.670289993286133,102.43000030517578
2015-11-19,,175.22979736328125,21.51991844177246,103.55999755859375
2015-11-20,,175.86843872070312,21.670289993286133,103.08999633789062
2015-11-23,,175.6667938232422,21.703706741333008,102.26000213623047
2015-11-24,,175.90203857421875,21.661937713623047,102.94000244140625
2015-11-25,,175.87684631347656,21.703706741333008,102.45999908447266
2015-11-27,,176.07850646972656,21.737125396728516,101.25
2015-11-30,,175.3474884033203,21.787246704101562,101.91999816894531
2015-12-01,,177.0194854736328,21.68699836730957,102.27999877929688
2015-12-02,,175.21307373046875,21.737125396728516,100.69000244140625
2015-12-03,,172.7595672607422,21.219173431396484,101.76000213623047
2015-12-04,,176.12890625,21.369544982910156,104.0199966430664
2015-12-07,,175.06178283691406,21.43638038635254,102.66999816894531
2015-12-08,,173.88551330566406,21.369544982910156,102.83999633789062
2015-12-09,,172.53273010253906,21.14398765563965,102.63999938964844
2015-12-10,,172.97804260253906,21.26094627380371,102.55000305175781
2015-12-11,,169.6255340576172,21.177404403686523,103.11000061035156
2015-12-14,,170.48255920410156,21.219173431396484,101.79000091552734
2015-12-15,,172.2722625732422,21.336130142211914,101.5199966430664
2015-12-16,,174.7929229736328,21.336130142211914,102.75
2015-12-17,,172.12942504882812,21.53662872314453,100.5
2015-12-18,,169.0629425048828,21.41131591796875,102.04000091552734
2015-12-21,,170.45758056640625,21.336130142211914,103.1500015258789
2015-12-22,,172.0043182373047,21.302717208862305,102.61000061035156
2015-12-23,,174.13426208496094,21.336130142211914,102.30999755859375
2015-12-24,,173.846923828125,21.2860050201416,103.05000305175781
2015-12-28,,173.44967651367188,21.26094627380371,102.2699966430664
2015-12-29,,175.30068969726562,21.31942367553711,102.19999694824219
2015-12-30,,174.05821228027344,21.31942367553711,101.41999816894531
2015-12-31,,172.3170928955078,21.428024291992188,101.45999908447266
2016-01-04,,169.9081573486328,21.461441040039062,102.88999938964844
2016-01-05,,170.19552612304688,21.58675193786621,103.18000030517578
2016-01-06,,168.04861450195312,21.52827262878418,104.66999816894531
2016-01-07,,164.01690673828125,21.31106948852539,106.1500015258789
2016-01-08,,162.21652221679688,21.352840423583984,105.68000030517578
2016-01-11,,162.37713623046875,21.453086853027344,104.73999786376953
2016-01-12,,163.68724060058594,21.486499786376953,104.20999908447266
2016-01-13,,159.6047821044922,21.453086853027344,104.72000122070312
2016-01-14,,162.22500610351562,21.511566162109375,103.0199966430664
2016-01-15,,158.74264526367188,21.461441040039062,104.08000183105469
2016-01-19,,158.9539794921875,21.503210067749023,103.9800033569336
2016-01-20,,156.9169921875,21.511566162109375,105.37000274658203
2016-01-21,,157.79603576660156,21.486499786376953,105.48999786376953
2016-01-22,,161.03323364257812,21.603458404541016,105.0
2016-01-25,,158.5989227294922,21.53662872314453,106.08000183105469
2016-01-26,,160.76275634765625,21.494857788085938,107.29000091552734
2016-01-27,,159.01312255859375,21.4781494140625,107.69000244140625
2016-01-28,,159.84146118164062,21.377899169921875,106.54000091552734
2016-01-29,,163.738037109375,21.603458404541016,106.94999694824219
2016-02-01,,163.6788330078125,21.461441040039062,108.05000305175781
2016-02-02,,160.72891235351562,21.444732666015625,108.08999633789062
2016-02-03,,161.69253540039062,21.07715606689453,109.25
2016-02-04,,161.9460906982422,20.935138702392578,110.56999969482422
2016-02-05,,158.8610076904297,21.02703285217285,112.31999969482422
2016-02-08,,156.72256469726562,20.976909637451172,113.83000183105469
2016-02-09,,156.73098754882812,20.8265380859375,113.58000183105469
2016-02-10,,156.5957794189453,20.784765243530273,114.45999908447266
2016-02-11,,154.55877685546875,20.726287841796875,119.05999755859375
2016-02-12,,157.74533081054688,20.81818199157715,118.36000061035156
2016-02-16,,160.40782165527344,21.001970291137695,114.7699966430664
2016-02-17,,163.02792358398438,20.99361801147461,115.4800033569336
2016-02-18,,162.36024475097656,21.001970291137695,118.29000091552734
2016-02-19,,162.2841796875,20.94348907470703,117.58000183105469
2016-02-22,,164.6339111328125,21.10222053527832,115.48999786376953
2016-02-23,,162.5546417236328,21.110572814941406,117.22000122070312
2016-02-24,,163.29847717285156,21.127281188964844,117.61000061035156
2016-02-25,,165.2762908935547,21.110572814941406,117.91999816894531
2016-02-26,,164.89588928222656,21.252592086791992,117.11000061035156
2016-02-29,,163.60275268554688,21.294361114501953,118.63999938964844
2016-03-01,,167.448486328125,21.302717208862305,117.7699966430664
2016-03-02,,168.20079040527344,21.2860050201416,118.68000030517578
2016-03-03,,168.86004638671875,21.15234375,120.7300033569336
2016-03-04,,169.40948486328125,21.09386444091797,120.54000091552734
2016-03-07,,169.54473876953125,21.052095413208008,121.13999938964844
2016-03-08,,167.69363403320312,21.060447692871094,120.58000183105469
2016-03-09,,168.52198791503906,21.068801879882812,119.58000183105469
2016-03-10,,168.65724182128906,20.85995101928711,121.5
2016-03-11,,171.37879943847656,20.843244552612305,119.41000366210938
2016-03-14,,171.1591033935547,20.92678451538086,117.87000274658203
2016-03-15,,170.88014221191406,20.94348907470703,117.95999908447266
2016-03-16,,171.8690948486328,20.717933654785156,120.58999633789062
2016-03-17,,172.95944213867188,20.534149169921875,120.12999725341797
2016-03-18,,173.63914489746094,20.58426856994629,119.80000305175781
2016-03-21,,173.88546752929688,20.651105880737305,118.95999908447266
2016-03-22,,173.79202270507812,20.70958137512207,119.30999755859375
2016-03-23,,172.64508056640625,20.81818199157715,116.61000061035156
2016-03-24,,172.5685577392578,20.8265380859375,116.33000183105469
2016-03-28,,172.67056274414062,20.784765243530273,116.5999984741211
2016-03-29,,174.267822265625,20.600976943969727,118.76000213623047
2016-03-30,,175.0323944091797,20.534149169921875,117.0999984741211
2016-03-31,,174.60760498046875,20.500730514526367,117.63999938964844
2016-04-01,,175.7970428466797,20.49237823486328,116.93000030517578
2016-04-04,,175.22784423828125,20.47566795349121,116.1500015258789
2016-04-05,,173.4776611328125,20.49237823486328,117.66000366210938
2016-04-06,,175.37228393554688,20.45060920715332,116.94000244140625
2016-04-07,,173.27378845214844,20.47566795349121,118.61000061035156
2016-04-08,,173.74102783203125,20.400480270385742,118.43000030517578
2016-04-11,,173.33328247070312,20.350360870361328,120.02999877929688
2016-04-12,,174.947509765625,20.350360870361328,120.05000305175781
2016-04-13,,176.71461486816406,20.509082794189453,118.7699966430664
2016-04-14,,176.7230682373047,20.559207916259766,117.11000061035156
2016-04-15,,176.52767944335938,20.500730514526367,117.91999816894531
2016-04-18,,177.76809692382812,20.458959579467773,117.73999786376953
2016-04-19,,178.32884216308594,20.35871124267578,119.58000183105469
2016-04-20,,178.49876403808594,20.47566795349121,118.97000122070312
2016-04-21,,177.5386962890625,20.47566795349121,119.41999816894531
2016-04-22,,177.5386962890625,20.59262466430664,117.88999938964844
2016-04-25,,177.2328338623047,20.525793075561523,118.2300033569336
2016-04-26,,177.4962615966797,20.467313766479492,118.69999694824219
2016-04-27,,177.86154174804688,20.442249298095703,119.04000091552734
2016-04-28,,176.2473602294922,20.27517318725586,121.29000091552734
2016-04-29,,175.29576110839844,20.133153915405273,123.6500015258789
2016-05-02,,176.68911743164062,20.057966232299805,123.23999786376953
2016-05-03,,175.15138244628906,20.116445541381836,122.95999908447266
2016-05-04,,174.1743621826172,20.191633224487305,122.20999908447266
2016-05-05,,174.14035034179688,20.291879653930664,122.06999969482422
2016-05-06,,174.77755737304688,20.316940307617188,123.18000030517578
2016-05-09,,174.92201232910156,20.37541961669922,120.6500015258789
2016-05-10,,177.09695434570312,20.39212989807129,120.9800033569336
2016-05-11,,175.44021606445312,20.291879653930664,122.12000274658203
2016-05-12,,175.49118041992188,20.3670654296875,121.16000366210938
2016-05-13,,173.9619598388672,20.458959579467773,121.70999908447266
2016-05-16,,175.67813110351562,20.45060920715332,121.80000305175781
2016-05-17,,174.03839111328125,20.45060920715332,122.22000122070312
2016-05-18,,174.0894012451172,20.59262466430664,120.0999984741211
2016-05-19,,173.4861602783203,20.626041412353516,119.87000274658203
2016-05-20,,174.5821533203125,20.626041412353516,119.70999908447266
2016-05-23,,174.34426879882812,20.617685317993164,119.37000274658203
2016-05-24,,176.6041717529297,20.684518814086914,117.30000305175781
2016-05-25,,177.80206298828125,20.626041412353516,116.9800033569336
2016-05-26,,177.85302734375,20.59262466430664,116.58000183105469
2016-05-27,,178.61766052246094,20.70958137512207,115.62000274658203
2016-05-31,,178.27784729003906,20.75135040283203,116.05999755859375
2016-06-01,,178.64321899414062,20.6343936920166,115.94000244140625
2016-06-02,,179.1869354248047,20.659454345703125,115.66999816894531
2016-06-03,,178.65170288085938,20.333650588989258,118.87999725341797
2016-06-06,,179.56068420410156,20.333650588989258,118.91999816894531
2016-06-07,,179.84109497070312,20.30023193359375,118.81999969482422
2016-06-08,,180.4273681640625,20.24175453186035,120.58000183105469
2016-06-09,,180.1809539794922,20.333650588989258,121.25
2016-06-10,,178.4732666015625,20.467313766479492,121.73999786376953
2016-06-13,,177.09695434570312,20.417190551757812,122.63999938964844
